1,0.30332,0.56398,0.063981,0.066351,0,0.0023697
1,0.20408,0.62245,0.15306,0.020408,0,0
1,0.46026,0.31457,0.13907,0.039735,0.0016556,0.044702
1,0.30781,0.12813,0.39028,0.13255,0.017673,0.023564
1,0.17105,0.11184,0.25,0.36842,0.0065789,0.092105
1,0.15963,0.066055,0.33394,0.35596,0.018349,0.066055
2,0.30332,0.0023697,0,0.063981,0.56398,0.066351
2,0.15963,0.066055,0.018349,0.33394,0.066055,0.35596
2,0.17105,0.092105,0.0065789,0.25,0.11184,0.36842
2,0.46026,0.044702,0.0016556,0.13907,0.31457,0.039735
2,0.20408,0,0,0.15306,0.62245,0.020408
2,0.30781,0.023564,0.017673,0.39028,0.12813,0.13255
3,0,0,0.125,0.36,0,0.515
3,0.21481,0.051852,0.6,0.055556,0,0.077778
3,0.11447,0.47084,0.049676,0,0.36501,0
3,0.65322,0.018916,0.021438,0.046658,0.14628,0.11349
3,0,0,0.2803,0.2197,0,0.5
3,0.41589,0.010903,0.051402,0.0046729,0.14486,0.37227
4,0.34319,0.11311,0,0.26864,0.030848,0.24422
4,0,0.89474,0,0,0,0.10526
4,0.0125,0.89687,0,0.003125,0,0.0875
4,0.24098,0.19481,0,0.29004,0.093795,0.18038
4,0.085511,0.33492,0,0.061758,0.021378,0.49644
4,0.232,0.276,0,0.048,0,0.444
5,0.9,0,0,0,0,0.1
5,0.19914,0.28797,0.093123,0,0.23926,0.18052
5,0.33571,0.061905,0.021429,0,0.085714,0.49524
5,0.89687,0.003125,0,0,0.0125,0.0875
5,0.10622,0.27073,0.031088,0,0.34585,0.24611
5,0.276,0.048,0,0,0.232,0.444
6,0.47797,0.023729,0,0.061017,0.094915,0.34237
6,0,0.89163,0.038023,0,0,0.070342
6,0.0018248,0.60766,0.12044,0,0,0.27007
6,0.16418,0,0,0.25622,0.5796,0
6,0.13994,0,0,0.34434,0.45755,0.058176
6,0.24731,0,0,0,0.032258,0.72043
7,0.72043,0.23656,0.032258,0,0.010753,0
7,0.32248,0.47557,0.11401,0.071661,0.016287,0
7,0.049128,0.1458,0.47227,0.33281,0,0
7,0,0.1688,0.58056,0.25064,0,0
7,0.073446,0,0,0,0.88889,0.037665
7,0.28702,0.0018282,0,0,0.59049,0.12066
8,0.46481,0,0.23333,0.20185,0.037037,0.062963
8,0,0.40678,0,0.012712,0.47881,0.10169
8,0.23625,0,0.65049,0.05178,0.0064725,0.055016
8,0.19275,0.026718,0.089695,0.43511,0.068702,0.18702
8,0.043321,0.097473,0,0.22022,0.15884,0.48014
8,0.10261,0.034202,0.02443,0.30293,0.13355,0.40228
9,0.46481,0.20185,0.037037,0,0.23333,0.062963
9,0.19275,0.43511,0.068702,0.026718,0.089695,0.18702
9,0.043321,0.22022,0.15884,0.097473,0,0.48014
9,0,0.012712,0.47881,0.40678,0,0.10169
9,0.23625,0.05178,0.0064725,0,0.65049,0.055016
9,0.10261,0.30293,0.13355,0.034202,0.02443,0.40228
10,0.40228,0.02443,0.13355,0.034202,0.10261,0.30293
10,0.055016,0.65049,0.0064725,0,0.23625,0.05178
10,0.48014,0,0.15884,0.097473,0.043321,0.22022
10,0.10169,0,0.47881,0.40678,0,0.012712
10,0.062963,0.23333,0.037037,0,0.46481,0.20185
10,0.18702,0.089695,0.068702,0.026718,0.19275,0.43511
11,0.18142,0.30088,0,0.0088496,0.38496,0.12389
11,0.090416,0.18083,0.037975,0.14105,0.14828,0.40145
11,0,0.23704,0.096296,0.19259,0.014815,0.45926
11,0,0.099029,0.41165,0.33398,0.083495,0.071845
11,0.09462,0.41002,0.0092764,0.1243,0.17254,0.18924
11,0.039474,0.097744,0.097744,0.47368,0.12782,0.16353
12,0.17254,0.41002,0.18924,0.1243,0.0092764,0.09462
12,0.14828,0.18083,0.40145,0.14105,0.037975,0.090416
12,0.12782,0.097744,0.16353,0.47368,0.097744,0.039474
