1,0.18957,0.061611,0.36493,0.30806,0,0.075829
1,0.13265,0.18367,0.5102,0.17347,0,0
1,0.061258,0.023179,0.28642,0.37748,0.028146,0.22351
1,0.048601,0.0073638,0.12224,0.27835,0.14875,0.3947
1,0,0,0.032895,0.15789,0.47368,0.33553
1,0.016514,0,0.062385,0.10275,0.45688,0.36147
2,0.18957,0.075829,0,0.36493,0.061611,0.30806
2,0.016514,0.36147,0.45688,0.062385,0,0.10275
2,0,0.33553,0.47368,0.032895,0,0.15789
2,0.061258,0.22351,0.028146,0.28642,0.023179,0.37748
2,0.13265,0,0,0.5102,0.18367,0.17347
2,0.048601,0.3947,0.14875,0.12224,0.0073638,0.27835
3,0,0.19,0.685,0.08,0,0.045
3,0,0.048148,0.3,0.47778,0,0.17407
3,0.42333,0.095032,0.023758,0.14687,0.12095,0.19006
3,0.079445,0.19672,0,0.016393,0.70618,0.001261
3,0,0,0.7197,0.17424,0,0.10606
3,0.031153,0.44704,0.0031153,0.010903,0.47975,0.028037
4,0.4036,0.003856,0.083548,0.15553,0.17481,0.17866
4,0.34211,0,0.23684,0.42105,0,0
4,0,0,0.9875,0,0.0125,0
4,0.22222,0,0.056277,0.43146,0.2583,0.031746
4,0.054632,0,0.33492,0.045131,0.56057,0.0047506
4,0.184,0,0,0.292,0.36,0.164
5,0,0.4,0,0.275,0.325,0
5,0,0.42693,0.25788,0.061605,0.22206,0.031519
5,0,0.045238,0.5619,0.33333,0.054762,0.0047619
5,0,0,0.0125,0.9875,0,0
5,0.003886,0.15544,0.17487,0.07772,0.40803,0.18005
5,0,0.292,0.36,0,0.184,0.164
6,0.37966,0.016949,0.047458,0.15932,0.047458,0.34915
6,0.0076046,0.14259,0.84601,0,0,0.0038023
6,0.058394,0.10036,0.83029,0,0,0.010949
6,0.0074627,0,0,0.62189,0.36318,0.0074627
6,0.13522,0,0,0.4827,0.33176,0.050314
6,0.53763,0,0.1828,0.2043,0.010753,0.064516
7,0.053763,0.51613,0.010753,0.2043,0,0.21505
7,0.32899,0.36156,0.065147,0.18241,0.016287,0.045603
7,0.045959,0.13471,0.33439,0.48494,0,0
7,0.0051151,0.0076726,0.37852,0.6087,0,0
7,0.0037665,0.007533,0,0,0.14878,0.83992
7,0.012797,0.054845,0,0,0.10055,0.83181
8,0.022222,0.02037,0.022222,0.21481,0.17407,0.5463
8,0.0042373,0.15678,0,0.16525,0.13559,0.53814
8,0.16181,0,0.029126,0.59547,0.019417,0.19417
8,0.024809,0.13931,0.10496,0.049618,0.54389,0.1374
8,0.19134,0.21661,0.0036101,0.3935,0.13718,0.057762
8,0.21336,0.40065,0.087948,0.032573,0.21336,0.052117
9,0.022222,0.21481,0.17407,0.02037,0.022222,0.5463
9,0.024809,0.049618,0.54389,0.13931,0.10496,0.1374
9,0.18773,0.3935,0.13718,0.21661,0.0072202,0.057762
9,0.0042373,0.16525,0.13559,0.15678,0,0.53814
9,0.16181,0.59547,0.019417,0,0.029126,0.19417
9,0.21336,0.032573,0.21336,0.40065,0.087948,0.052117
10,0.052117,0.087948,0.21336,0.40065,0.21336,0.032573
10,0.19417,0.029126,0.019417,0,0.16181,0.59547
10,0.057762,0.0072202,0.13718,0.21661,0.18773,0.3935
10,0.53814,0,0.13559,0.15678,0.0042373,0.16525
10,0.5463,0.022222,0.17407,0.02037,0.022222,0.21481
10,0.1374,0.10496,0.54389,0.13931,0.024809,0.049618
11,0.39381,0.21239,0,0,0.28761,0.10619
11,0.31284,0.13382,0.037975,0.077758,0.32007,0.11754
11,0,0.088889,0.11852,0.48889,0.0074074,0.2963
11,0.0019417,0.38252,0.025243,0.073786,0.29903,0.21748
11,0.50835,0.12059,0,0.070501,0.20965,0.090909
11,0.06015,0.29511,0.06391,0.084586,0.38346,0.11278
12,0.20965,0.12059,0.090909,0.070501,0,0.50835
12,0.32007,0.13382,0.11754,0.077758,0.037975,0.31284
12,0.38346,0.29511,0.11278,0.084586,0.06391,0.06015
12,0.29903,0.38252,0.21748,0.073786,0.025243,0.0019417
12,0.0074074,0.088889,0.2963,0.48889,0.11852,0
12,0.28761,0.21239,0.10619,0,0,0.39381
13,0,0.93333,0,0,0,0.066667
13,0,0.31333,0.02,0.086667,0.073333,0.50667
13,0.74737,0.021053,0.10526,0.031579,0.052632,0.042105
13,0,0.011481,0.06659,0.47417,0.12974,0.31803
13,0.014144,0.0056577,0.14144,0.37199,0.43706,0.029703
13,0,0.12689,0.021148,0.16918,0.069486,0.61329
14,0.31333,0.02,0.50667,0.093333,0,0.066667
14,0.021053,0.10526,0.042105,0.031579,0.74737,0.052632
14,0.12689,0.021148,0.61329,0.16918,0,0.069486
14,0.011481,0.06659,0.31803,0.47417,0,0.12974
14,0.93333,0,0.066667,0,0,0
14,0.0056577,0.14144,0.029703,0.37199,0.014144,0.43706
15,0.019934,0.33389,0.14286,0.16944,0.18106,0.15282
15,0.55263,0,0,0.15789,0,0.28947
15,0.6358,0,0.012346,0.15432,0,0.19753
15,0.001321,0.53501,0.27213,0.007926,0.18362,0
15,0.76733,0,0.074257,0.074257,0,0.084158
15,0.0094723,0.28417,0.40189,0.0040595,0.28146,0.018945
16,0.55099,0,0.0091324,0.2481,0.1583,0.033486
16,0.2,0.2,0,0.16,0.24,0.2
16,0,0.097087,0,0,0.86893,0.033981
16,0.32454,0,0,0.52738,0.058824,0.089249
16,0.27358,0,0.17925,0.17925,0.36792,0
16,0.25962,0.0057692,0,0.29231,0.030769,0.41154
17,0.2,0,0.2,0.16,0.24,0.2
17,0.097087,0,0.033981,0,0.86893,0
17,0.0057692,0,0.41154,0.29231,0.030769,0.25962
17,0,0,0.089249,0.52738,0.058824,0.32454
17,0,0.17925,0,0.17925,0.36792,0.27358
17,0,0.0091324,0.033486,0.2481,0.1583,0.55099
18,0.53488,0.15407,0.098837,0.15698,0.026163,0.02907
18,0.055794,0.46352,0.0042918,0.1073,0.33476,0.034335
18,0.0092593,0.030093,0.80787,0.15278,0,0
18,0.063584,0.52601,0.2948,0.11561,0,0
18,0.0024722,0.05686,0,0,0.21879,0.72188
18,0.090373,0.035363,0,0,0.24951,0.62475
19,0.21879,0,0.72188,0.0024722,0.05686,0
19,0,0.11561,0,0.063584,0.52601,0.2948
19,0.24951,0,0.62475,0.090373,0.035363,0
19,0.026163,0.15698,0.02907,0.53488,0.15407,0.098837
19,0.33476,0.1073,0.034335,0.055794,0.46352,0.0042918
19,0,0.15278,0,0.0092593,0.030093,0.80787
20,0.15,0.0038462,0.19615,0.22692,0.25769,0.16538
20,0,0.41478,0.41478,0.0020534,0.16838,0
20,0.0020833,0.029167,0.35625,0.18958,0.42292,0
20,0.27105,0.096509,0.15195,0.22998,0.12731,0.1232
20,0.14563,0.058252,0.046602,0.45437,0.29515,0
20,0.32472,0,0,0.32472,0.13284,0.21771
21,0.41478,0.0020534,0.41478,0,0.16838,0
21,0.096509,0.22998,0.15195,0.27105,0.12731,0.1232
21,0.029167,0.18958,0.35625,0.0020833,0.42292,0
21,0.0038462,0.22692,0.19615,0.15,0.25769,0.16538
21,0.058252,0.45437,0.046602,0.14563,0.29515,0
21,0,0.32472,0,0.32472,0.13284,0.21771
22,0.41478,0.16838,0,0.0020534,0.41478,0
